Stop_ID,Latitude,Longitude,Address
415,53.330238,-6.233015,"3, Shelbourne Court, Shelbourne Ln, Dublin 4, Ireland"
416,53.328552,-6.229381,"22-30 Merrion Rd, Dublin, Ireland"
417,53.327579,-6.225992,"50-54 Merrion Rd, Dublin, Ireland"
418,53.325642,-6.223428,"92-94 Merrion Rd, Dublin, Ireland"
419,53.323895,-6.22049,"45 Merrion Rd, Dublin, Ireland"
420,53.321838,-6.217536,"75-77 Merrion Rd, Dublin, Ireland"
421,53.31992,-6.214526,"160 Merrion Rd, Dublin, Ireland"
422,53.318005,-6.210329,"200-202 Merrion Rd, Dublin, Ireland"
423,53.317089,-6.207413,"246-248 Merrion Rd, Dublin, Ireland"
424,53.315273,-6.203786,"288 Merrion Rd, Dublin, Ireland"
425,53.312439,-6.201551,"Dornden Service Station, Merrion Rd, Blackrock, Co. Dublin, Ireland"
426,53.310863,-6.199884,"2-6 Rock Rd, Merrion, Dublin, Ireland"
427,53.308189,-6.195061,"Booterstown Hall, Booterstown Ave, Intake, Blackrock, Co. Dublin, Ireland"
428,53.306805,-6.190743,"The Gate Lodge, Rock Rd, Intake, Blackrock, Co. Dublin, Ireland"
429,53.304642,-6.187167,"11 Rock Rd, Intake, Dublin, Ireland"
430,53.301517,-6.185898,"Saint Annas, Mount Merrion Ave, Blackrock, Co. Dublin, Ireland"
431,53.300648,-6.189076,"36 Mount Merrion Ave, Blackrock, Dublin, Ireland"
432,53.299625,-6.192951,"Dunavleen Lodge, Mount Merrion Ave, Blackrock, Co. Dublin, Ireland"
433,53.298481,-6.197233,"110-112 Mount Merrion Ave, Merrion, Dublin, Ireland"
434,53.297874,-6.199461,"120-122 Mount Merrion Ave, Merrion, Dublin, Ireland"
435,53.295963,-6.203806,"Dualla House, Stillorgan Rd, Woodland, Blackrock, Co. Dublin, Ireland"
437,53.293266,-6.206128,"11-27 Trees Rd Lower, Dublin, Ireland"
441,53.288891,-6.215031,"Sacre Coeur, Lower Kilmacud Rd, Stillorgan, Dublin, Ireland"
442,53.289143,-6.211993,"Cill Muire, Lower Kilmacud Rd, Stillorgan, Dublin, Ireland"
443,53.289112,-6.209028,"99-101 Lower Kilmacud Rd, Dublin, Ireland"
444,53.288086,-6.207654,"2 Kilmacud Park, Dublin, Ireland"
445,53.285736,-6.20864,"17 Kilmacud Rd Upper, Kilmacud, Dublin, Ireland"
447,53.280163,-6.210468,"St Raphaela's Rd, Dublin, Ireland"
448,53.274902,-6.206625,"Burton Hall Rd, Sandyford, Dublin, Ireland"
449,53.2766,-6.217317,"The Concierge Building, Beacon South Quarter, Sandyford, Dublin 18, Ireland"
450,53.275024,-6.21351,"Unit 1C, Three Rock Rd, Sandyford Industrial Estate, Dublin 18, Ireland"
451,53.278271,-6.207721,"Blackthorn Ave, Sandyford, Dublin, Ireland"
453,53.288563,-6.207498,"1-3 Kilmacud Rd Upper, Stillorgan, Dublin, Ireland"
454,53.289158,-6.20991,"52-54 Lower Kilmacud Rd, Dublin, Ireland"
459,53.292442,-6.210822,"68 North Ave, Stillorgan, Dublin, Ireland"
460,53.293385,-6.205632,"20-44 Trees Rd Lower, Dublin, Ireland"
461,53.294907,-6.203382,"34-42 Stillorgan Rd, Woodland, Dublin, Ireland"
462,53.296909,-6.203164,"114-130 Mount Merrion Ave, Merrion, Dublin, Ireland"
464,53.298134,-6.198485,"119 Mount Merrion Ave, Merrion, Dublin, Ireland"
465,53.298779,-6.196129,"Clonfadda Gate Lodge, Clonfadda Wood, Merrion, Blackrock, Co. Dublin, Ireland"
466,53.299866,-6.192049,"Saint Teresas, Mount Merrion Ave, Blackrock, Co. Dublin, Ireland"
467,53.300865,-6.188247,"Woodview Gate Lodge, Mount Merrion Ave, Blackrock, Co. Dublin, Ireland"
468,53.301689,-6.185261,"13-15 Mount Merrion Ave, Blackrock, Dublin, Ireland"
469,53.302956,-6.183967,"Lios an Uisce, Rock Rd, Blackrock, Co. Dublin, Ireland"
470,53.305687,-6.18891,"35-53 Rock Rd, Intake, Dublin, Ireland"
471,53.306904,-6.191032,"104 Rock Rd, Intake, Dublin, Ireland"
472,53.307972,-6.194847,"110-114 Rock Rd, Dublin, Ireland"
473,53.309319,-6.19732,"Booterstown Court, Rock Rd, Merrion, Blackrock, Co. Dublin, Ireland"
475,53.312775,-6.201784,"Dornden Service Station, Merrion Rd, Blackrock, Co. Dublin, Ireland"
476,53.315838,-6.204702,"1-3 Merrion Rd, Dublin, Ireland"
477,53.316917,-6.206925,"165 Merrion Rd, Dublin, Ireland"
478,53.318165,-6.211247,"Merrion Rd, Dublin, Ireland"
479,53.319241,-6.213334,"164-166 Merrion Rd, Dublin, Ireland"
480,53.32093,-6.21622,"158-160 Merrion Rd, Dublin, Ireland"
481,53.322376,-6.218224,"67-69 Merrion Rd, Dublin, Ireland"
482,53.32476,-6.221966,"106-108 Merrion Rd, Dublin, Ireland"
483,53.326015,-6.223886,"82-86 Merrion Rd, Dublin, Ireland"
485,53.328331,-6.228619,"34-36 Merrion Rd, Dublin, Ireland"
486,53.328411,-6.228888,"36 Merrion Rd, Dublin, Ireland"
487,53.330879,-6.233802,"130-140 Pembroke Rd, Dublin, Ireland"
488,53.333145,-6.23599,"86 Northumberland Rd, Dublin, Ireland"
489,53.334999,-6.237267,"1-41 Northumberland Rd, Dublin, Ireland"
490,53.336639,-6.238878,"13 Northumberland Rd, Dublin, Ireland"
491,53.337879,-6.241288,"Bridge House, Mount Street Lower, Grand Canal Dock, Dublin 2, Ireland"
492,53.338665,-6.243567,"Verscoyle House, Mount Street Lower, Grand Canal Dock, Dublin 2, Ireland"
493,53.33997,-6.24732,"London College Dublin, Merrion Square N, Dublin 2, Ireland"
494,53.341492,-6.251646,"4 Clare St, Dublin, Ireland"
495,53.343548,-6.249664,"48 Westland Row, Dublin, Ireland"
496,53.349384,-6.252166,"Busáras, North Dock, Dublin, Co. Dublin, Ireland"
497,53.350479,-6.250624,"15 Amiens St, North Dock, Dublin, Ireland"
499,53.357372,-6.249034,"6-7 Summerhill Parade, Drumcondra, Dublin, Ireland"
500,53.358978,-6.246231,"10-11 Ballybough Rd, Drumcondra, Dublin, Ireland"
501,53.360641,-6.243625,"36 Ballybough Rd, Ballybough, Dublin, Ireland"
509,53.360775,-6.243466,"36 Ballybough Rd, Ballybough, Dublin, Ireland"
510,53.359226,-6.245822,"15-16 Ballybough Rd, Ballybough, Dublin, Ireland"
511,53.357567,-6.248652,"11-16 Summerhill Parade, Drumcondra, Dublin, Ireland"
512,53.356007,-6.25203,"93-95 Summerhill, Mountjoy, Dublin, Ireland"
513,53.355251,-6.254001,"8, Patrick Heaney House, Summerhill, Mountjoy, Dublin 1, Ireland"
515,53.353455,-6.248042,"55-57 Amiens St, North Dock, Dublin, Ireland"
516,53.355679,-6.245662,"James Larkin House, N Strand Rd, North Strand, Dublin 1, Ireland"
518,53.358902,-6.240888,"66 N Strand Rd, North Dock, Dublin, Ireland"
519,53.360195,-6.239453,"80-82 N Strand Rd, North Dock, Dublin, Ireland"
521,53.361519,-6.2379,"9-10 Annesley Bridge Rd, Clontarf West, Dublin, Ireland"
522,53.363174,-6.235311,"16 Fairview, Clontarf West, Dublin, Ireland"
523,53.364159,-6.231581,"18-22 Marino Mart, Clontarf West, Dublin, Ireland"
525,53.364895,-6.226291,"1-33 Howth Rd, Clontarf West, Dublin, Ireland"
526,53.366745,-6.2211,"83-85 Howth Rd, Clontarf West, Dublin, Ireland"
527,53.368015,-6.212662,"119 Howth Rd, Clontarf, Dublin, Ireland"
528,53.369225,-6.209912,"139-143 Howth Rd, Clontarf, Dublin, Ireland"
529,53.370552,-6.207502,"154-158 Howth Rd, Clontarf, Dublin, Ireland"
530,53.371166,-6.20401,"196-206 Howth Rd, Clontarf, Dublin, Ireland"
531,53.373093,-6.201375,"211-213 Howth Rd, Clontarf, Dublin, Ireland"
532,53.375622,-6.193871,"24-27 Howth Rd, Clontarf, Dublin, Ireland"
533,53.377476,-6.187012,"335-337 Howth Rd, Clontarf, Dublin, Ireland"
534,53.378555,-6.18185,"Gate Lodge, Raheny House, Howth Rd, Clontarf East, Dublin 5, Ireland"
535,53.380093,-6.177359,"Unit 3, Woodfall House, Watermill Rd, Clontarf, Dublin 5, Ireland"
536,53.380348,-6.173495,"548-550 Howth Rd, Raheny - St. Assam, Dublin, Ireland"
537,53.379848,-6.16814,"Lissasdel, Howth Rd, Donaghmede, Dublin 5, Ireland"
538,53.380074,-6.164239,"531 Howth Rd, Raheny - St. Assam, Dublin, Ireland"
539,53.380623,-6.159328,"563-567 Howth Rd, Raheny - Foxfield, Dublin, Ireland"
540,53.381252,-6.155082,"Beltra, Howth Rd, Donaghmede, Dublin 5, Ireland"
541,53.381851,-6.152015,"643-645 Howth Rd, Raheny - Foxfield, Dublin, Ireland"
542,53.383583,-6.146235,"Tara, Howth Rd, Donaghmede, Dublin 5, Ireland"
543,53.384979,-6.142349,"Bayside Scouts Den, Howth Rd, Kilbarrack Lower, Dublin 5, Ireland"
544,53.386055,-6.138019,"28 Dublin Rd, Kilbarrack Lower, Dublin, Ireland"
545,53.387028,-6.133464,"46-60 Dublin Rd, Dublin, Ireland"
546,53.387962,-6.128335,"68 Dublin Rd, Burrow, Dublin, Ireland"
547,53.388561,-6.123178,"82-104 Dublin Rd, Burrow, Dublin, Ireland"
548,53.388832,-6.11805,"112-124 Dublin Rd, Burrow, Dublin, Ireland"
549,53.389034,-6.114512,"131-159 Dublin Rd, Burrow, Dublin, Ireland"
550,53.389629,-6.108189,"Saint Catherine's Terrace, Howth Rd, Burrow, Dublin 13, Ireland"
551,53.38995,-6.104621,"166 Howth Rd, Burrow, Dublin, Ireland"
552,53.39061,-6.100987,"148-149 Howth Rd, Quarry, Dublin, Ireland"
553,53.390903,-6.090667,"119-120 Howth Rd, Quarry, Dublin, Ireland"
554,53.390614,-6.086161,"103-104 Howth Rd, Quarry, Dublin, Ireland"
555,53.388851,-6.079463,"83 Howth Rd, Quarry, Dublin, Ireland"
557,53.388817,-6.07315,"Unit 1, Claremount Industrial Estate, W Pier, Howth, Dublin, Ireland"
558,53.388412,-6.070418,"The Old Courthouse, Harbour Rd, Howth, Dublin, Ireland"
559,53.388306,-6.065066,"Apartment 1 .1, Balscaddan View, Harbour Rd, Howth, Dublin, Ireland"
560,53.386059,-6.065353,"Apartment 4, Emo House, Main St, Howth, Dublin, Ireland"
562,53.381828,-6.05919,"33-53 Thormanby Rd, Howth, Dublin, Ireland"
563,53.380219,-6.057605,"The Hut, Upper Cliff Rd, Howth, Dublin, Ireland"
564,53.378315,-6.056653,"Two Ways, Thormanby Rd, Howth, Dublin, Ireland"
565,53.37524,-6.054667,"42 Thormanby Rd, Howth, Dublin, Ireland"
566,53.373821,-6.05613,"Capriccio, Thormanby Rd, Howth, Dublin, Ireland"
567,53.372467,-6.05865,"Station House, Thormanby Rd, Howth, Dublin, Ireland"
568,53.373943,-6.055791,"Medina, Thormanby Rd, Howth, Dublin, Ireland"
569,53.375576,-6.054713,"Ashville Cottage, Thormanby Rd, Howth, Dublin, Ireland"
570,53.377342,-6.05581,"Robin Hill, Thormanby Lodge, Howth, Dublin, Ireland"
571,53.378593,-6.056838,"Gwynea Bach, Thormanby Rd, Howth, Dublin, Ireland"
572,53.380428,-6.05772,"1 Thormanby Rd, Howth, Dublin, Ireland"
573,53.382244,-6.059686,"Knockbane, Thormanby Rd, Howth, Dublin, Ireland"
574,53.384621,-6.064233,"Casana, Thormanby Rd, Howth, Dublin, Ireland"
575,53.386047,-6.06534,"Saint Mary's Howth Branch, Main St, Howth, Dublin, Ireland"
576,53.387844,-6.066353,"Apartment 1 .4, Boyd House, Harbour Rd, Howth, Dublin, Ireland"
577,53.388222,-6.07013,"Harbour House, Harbour Rd, Howth, Dublin, Ireland"
579,53.388699,-6.074273,"Howth Dart Station, Howth Rd, Howth, Dublin, Ireland"
580,53.388844,-6.079624,"83 Howth Rd, Quarry, Dublin, Ireland"
581,53.390049,-6.083987,"Ashleam, Howth Rd, Howth, Dublin, Ireland"
582,53.390965,-6.091967,"122-123 Howth Rd, Quarry, Dublin, Ireland"
583,53.390774,-6.100121,"143-144 Howth Rd, Quarry, Dublin, Ireland"
584,53.389896,-6.105186,"166 Howth Rd, Burrow, Dublin, Ireland"
585,53.389385,-6.110826,"Saint Kieran's, Greenfield Rd, Burrow, Dublin 13, Ireland"
586,53.38884,-6.116818,"131-159 Dublin Rd, Burrow, Dublin, Ireland"
587,53.388416,-6.124698,"81 Dublin Rd, Burrow, Dublin, Ireland"
588,53.388058,-6.12758,"70 Dublin Rd, Burrow, Dublin, Ireland"
589,53.386848,-6.134306,"46 Dublin Rd, Dublin, Ireland"
590,53.386223,-6.137241,"32 Dublin Rd, Kilbarrack Lower, Dublin, Ireland"
591,53.384315,-6.144265,"812 Howth Rd, Raheny - Greendale, Dublin, Ireland"
592,53.382759,-6.148448,"774-778 Howth Rd, Raheny - Greendale, Dublin, Ireland"
593,53.382023,-6.151142,"649 Howth Rd, Raheny - Foxfield, Dublin, Ireland"
594,53.38118,-6.155553,"726 Howth Rd, Raheny - Foxfield, Dublin, Ireland"
595,53.380638,-6.159233,"569 Howth Rd, Raheny - Foxfield, Dublin, Ireland"
596,53.380283,-6.161785,"678-680 Howth Rd, Raheny - St. Assam, Dublin, Ireland"
597,53.380028,-6.164691,"Rozel, Howth Rd, Donaghmede, Dublin 5, Ireland"
598,53.379879,-6.169108,"602-604 Howth Rd, Raheny - St. Assam, Dublin, Ireland"
599,53.380329,-6.173004,"437 Howth Rd, Raheny - St. Assam, Dublin, Ireland"
600,53.380276,-6.176209,"Kierra, Howth Rd, Clontarf, Dublin 5, Ireland"
601,53.37928,-6.17965,"492-494 Howth Rd, Clontarf, Dublin, Ireland"
602,53.378178,-6.183045,"454-456 Howth Rd, Clontarf, Dublin, Ireland"
603,53.377411,-6.187414,"329-331 Howth Rd, Clontarf, Dublin, Ireland"
604,53.376362,-6.190781,"358-360 Howth Rd, Clontarf, Dublin, Ireland"
605,53.375671,-6.193554,"24-27 Howth Rd, Clontarf, Dublin, Ireland"
606,53.374729,-6.197857,"277 Howth Rd, Clontarf, Dublin, Ireland"
607,53.372501,-6.202148,"226-228 Howth Rd, Clontarf, Dublin, Ireland"
608,53.371151,-6.204123,"196-206 Howth Rd, Clontarf, Dublin, Ireland"
609,53.369884,-6.208631,"148-150 Howth Rd, Clontarf, Dublin, Ireland"
610,53.368416,-6.211561,"125 Howth Rd, Clontarf, Dublin, Ireland"
611,53.36684,-6.218897,"96 Howth Rd, Clontarf West, Dublin, Ireland"
612,53.365898,-6.223998,"51-57 Howth Rd, Clontarf West, Dublin, Ireland"
613,53.364666,-6.226819,"Saint Marys, Howth Rd, Clontarf West, Dublin 3, Ireland"
614,53.363689,-6.233564,"Fairview, Clontarf West, Dublin, Ireland"
615,53.361958,-6.237389,"2-22 Annesley Bridge Rd, Clontarf West, Dublin, Ireland"
616,53.359943,-6.239722,"77-78 N Strand Rd, North Dock, Dublin, Ireland"
617,53.357937,-6.242125,"54-55 N Strand Rd, North Dock, Dublin, Ireland"
618,53.356155,-6.244832,"N Strand Rd, Dublin, Ireland"
619,53.354088,-6.24736,"68-69 Amiens St, North Dock, Dublin, Ireland"
620,53.351196,-6.251458,"59-60 Talbot St, Mountjoy, Dublin, Ireland"
621,53.350414,-6.256236,"Apartment 506, Talbot Hall, Talbot St, North City, Dublin 1, Ireland"
624,53.380096,-6.189075,"146-158 Harmonstown Rd, Harmonstown, Dublin, Ireland"
625,53.381752,-6.186261,"160-174 Harmonstown Rd, Harmonstown, Dublin, Ireland"
626,53.384403,-6.183984,"1-7 Edenmore Green, Edenmore, Dublin, Ireland"
627,53.385391,-6.182,"Aisling, Edenmore Grove, Edenmore, Dublin 5, Ireland"
628,53.386978,-6.183858,"Apartment 3, Edenmore Court, Edenmore Park, Edenmore, Dublin 5, Ireland"
629,53.386566,-6.185956,"Saint Bridgets, Edenmore Park, Edenmore, Dublin 5, Ireland"
630,53.387268,-6.189285,"156-172 Springdale Rd, Edenmore, Dublin, Ireland"
633,53.389565,-6.18933,"1-49 Tonlegee Dr, Edenmore, Dublin, Ireland"
634,53.390285,-6.184039,"2-10 Tonlegee Ave, Donaghmede, Dublin, Ireland"
635,53.389111,-6.183952,"86 Glenwood Rd, Edenmore, Dublin, Ireland"
636,53.388882,-6.186718,"Ashmore, Glenwood Rd, Harmonstown, Dublin 5, Ireland"
637,53.387699,-6.189924,"156-172 Springdale Rd, Edenmore, Dublin, Ireland"
638,53.386681,-6.188408,"132-154 Springdale Rd, Edenmore, Dublin, Ireland"
639,53.386299,-6.18671,"1-21 Edenmore Park, Edenmore, Dublin, Ireland"
640,53.38665,-6.183475,"70-100 Edenmore Grove, Edenmore, Dublin, Ireland"
641,53.385757,-6.182426,"2-24 Edenmore Grove, Edenmore, Dublin, Ireland"
642,53.384766,-6.183105,"9-15 Edenmore Green, Edenmore, Dublin, Ireland"
643,53.383663,-6.183927,"Harmonstown Rd, Edenmore, Dublin, Ireland"
644,53.382393,-6.185728,"Harmonstown Rd, Donaghmede, Dublin, Ireland"
645,53.380245,-6.188639,"146-158 Harmonstown Rd, Harmonstown, Dublin, Ireland"
649,53.376217,-6.189679,"All Saints Rd, Clontarf East, Dublin, Ireland"
650,53.375256,-6.185515,"20-24 All Saints Rd, Clontarf East, Dublin, Ireland"
651,53.375401,-6.179922,"All Saints Rd, Clontarf East, Dublin, Ireland"
653,53.379398,-6.175244,"Rainbow End, Main St, Raheny - St. Assam, Dublin 5, Ireland"
654,53.379173,-6.177007,"Saint Teresas, Watermill Rd, Clontarf East, Dublin 5, Ireland"
655,53.377735,-6.175414,"29-41 Watermill Dr, Clontarf East, Dublin, Ireland"
656,53.376472,-6.177691,"8 All Saints Park, Clontarf, Dublin, Ireland"
657,53.375587,-6.1791,"33-41 All Saints Park, Clontarf, Dublin, Ireland"
658,53.375053,-6.183123,"Ardilaun, All Saints Rd, Clontarf, Dublin 5, Ireland"
659,53.37529,-6.185855,"20-24 All Saints Rd, Clontarf East, Dublin, Ireland"
661,53.392433,-6.383465,"Blanchardstown Centre, Blanchardstown, Dublin 15, Ireland"
662,53.373886,-6.212619,"Saint Francis Xavier, Collins Ave E, Clontarf West, Dublin 5, Ireland"
663,53.374802,-6.21704,"210-220 Collins Ave E, Clontarf, Dublin, Ireland"
664,53.374786,-6.219658,"159 Malahide Rd, Dublin, Ireland"
665,53.372478,-6.222061,"188 Malahide Rd, Clontarf West, Dublin, Ireland"
666,53.370224,-6.224351,"Gate Lodge, Malahide Rd, Clontarf West, Dublin 3, Ireland"
667,53.368011,-6.227001,"78 Malahide Rd, Clontarf West, Dublin, Ireland"
668,53.364666,-6.229443,"2 Malahide Rd, Clontarf West, Dublin, Ireland"
669,53.366287,-6.228625,"27-29 Malahide Rd, Clontarf West, Dublin, Ireland"
670,53.368885,-6.225959,"Glenbrook, Malahide Rd, Clontarf West, Dublin 3, Ireland"
671,53.370697,-6.224113,"Malahide Rd, Grace Park, Dublin, Ireland"
672,53.373451,-6.22105,"198 Malahide Rd, Clontarf, Dublin, Ireland"
674,53.374596,-6.216092,"162-208 Collins Ave E, Clontarf, Dublin, Ireland"
675,53.352947,-6.248612,"78-92 Amiens St, North Dock, Dublin, Ireland"
677,53.389061,-6.109371,"Clornamara, Greenfield Rd, Burrow, Dublin 13, Ireland"
678,53.38768,-6.106002,"Kinnagoe, Greenfield Rd, Burrow, Dublin 13, Ireland"
679,53.386368,-6.103,"Greenfield Rd, Howth Demesne, Dublin, Ireland"
680,53.383995,-6.100763,"Syngrfield, Strand Rd, Howth Demesne, Dublin 13, Ireland"
681,53.381252,-6.102274,"Seascape, Strand Rd, Howth Demesne, Dublin 13, Ireland"
682,53.379417,-6.102705,"25 Strand Rd, Dublin, Ireland"
683,53.377563,-6.100315,"Orlagh, St Fintan's Rd, Sutton North, Dublin 13, Ireland"
684,53.376514,-6.097644,"39-59 St Fintan's Rd, Sutton North, Dublin, Ireland"
685,53.375362,-6.094843,"Kelvin Grove, Shielmartin Rd, Sutton North, Dublin 13, Ireland"
686,53.37405,-6.094383,"Magheraboy, Shielmartin Rd, Sutton South, Dublin 13, Ireland"
688,53.37299,-6.097745,"Martello Terrace, Strand Rd, Sutton South, Dublin 13, Ireland"
689,53.374775,-6.09927,"Slieverue, Strand Rd, Sutton South, Dublin 13, Ireland"
690,53.363483,-6.1879,"Rozel, Seafield Rd E, Clontarf East, Dublin 3, Ireland"
691,53.367184,-6.1724,"Clontarf Rd, Clontarf East, Dublin, Ireland"
692,53.383953,-6.100799,"Syngrfield, Strand Rd, Howth Demesne, Dublin 13, Ireland"
693,53.386887,-6.104154,"8 Greenfield Rd, Howth Demesne, Dublin, Ireland"
694,53.384296,-6.100348,"Syngrfield, Strand Rd, Howth Demesne, Dublin 13, Ireland"
695,53.382843,-6.098918,"3 Carrickbrack Rd, Howth Demesne, Dublin, Ireland"
696,53.380444,-6.094384,"10-12 Carrickbrack Rd, Sutton North, Dublin, Ireland"
697,53.377857,-6.090917,"10-12 Carrickbrack Rd, Sutton North, Dublin, Ireland"
698,53.375038,-6.090016,"95 Carrickbrack Rd, Dublin, Ireland"
699,53.372097,-6.088149,"Correston, Carrickbrack Rd, Howth, Dublin, Ireland"
700,53.369469,-6.084197,"31 Carrickbrack Rd, Dublin, Ireland"
701,53.367046,-6.079392,"43 Carrickbrack Rd, Censure, Dublin, Ireland"
702,53.366436,-6.077471,"Needle's Cottage, Carrickbrack Rd, Howth, Dublin, Ireland"
703,53.366077,-6.074037,"78 Carrickbrack Rd, Censure, Dublin, Ireland"
704,53.380249,-6.0936,"10-12 Carrickbrack Rd, Sutton North, Dublin, Ireland"
705,53.365906,-6.06321,"The Shack, Thormanby Rd, Baily, Dublin, Ireland"
706,53.366589,-6.092683,"Shmittywerbenjagermanjensen burg, Censure, Dublin, Ireland"
707,53.372452,-6.058617,"Station House, Thormanby Rd, Howth, Dublin, Ireland"
708,53.366478,-6.060141,"Saint Clares, Thormanby Rd, Baily, Dublin, Ireland"
709,53.37495,-6.197006,"Saint Ninians, Howth Rd, Clontarf East, Dublin 5, Ireland"
710,53.36647,-6.065835,"Lane's End, Carrickbrack Rd, Howth, Dublin, Ireland"
711,53.366467,-6.068092,"Roxboro, Old Carrickbrack Rd, Howth, Dublin, Ireland"
712,53.366085,-6.073483,"78 Carrickbrack Rd, Censure, Dublin, Ireland"
713,53.366302,-6.076884,"Seaview House, Old Carrickbrack Rd, Howth, Dublin, Ireland"
714,53.367256,-6.079838,"Le Sphynx, Carrickbrack Rd, Howth, Dublin, Ireland"
715,53.368927,-6.082824,"43 Carrickbrack Rd, Censure, Dublin, Ireland"
716,53.372334,-6.088485,"95 Carrickbrack Rd, Dublin, Ireland"
717,53.375202,-6.090035,"95 Carrickbrack Rd, Dublin, Ireland"
718,53.378208,-6.091108,"10-12 Carrickbrack Rd, Sutton North, Dublin, Ireland"
719,53.380531,-6.094561,"The Lodge, Carrickbrack Rd, Sutton North, Dublin 13, Ireland"
720,53.381969,-6.097392,"130 Carrickbrack Rd, Howth Demesne, Dublin, Ireland"
721,53.383686,-6.099825,"Gypsy's Acre, Carrickbrack Rd, Howth Demesne, Dublin 13, Ireland"
722,53.381168,-6.175628,"10-30 Station Rd, Raheny - St. Assam, Dublin, Ireland"
723,53.384117,-6.175651,"Clanbur House, Raheny Rd, Grange, Dublin 5, Ireland"
724,53.386837,-6.174379,"127-143 Raheny Rd, Grange, Dublin, Ireland"
725,53.3895,-6.17042,"217-231 Raheny Rd, Grange, Dublin, Ireland"
726,53.391739,-6.167562,"The Bungalow, Grange Rd, Donaghmede, Dublin 13, Ireland"
727,53.393589,-6.166728,"Saint Michael's, Howth View Park, Donaghmede, Dublin 13, Ireland"
728,53.395237,-6.163435,"Grange Rd, Grange, Dublin, Ireland"
729,53.396538,-6.162383,"Saint Anthony, Grangemore Grove, Grange, Dublin 13, Ireland"
730,53.398159,-6.161785,"Saint Martha, Grangemore Lawn, Grange, Dublin 13, Ireland"
731,53.365845,-6.062965,"The Shack, Thormanby Rd, Baily, Dublin, Ireland"
733,53.44936,-6.24049,"Rathingle Rd, Fosterstown North, Swords, Co. Dublin, Ireland"
736,53.399937,-6.383646,"Blanchardstown Rd N, Corduff, Dublin, Ireland"
738,53.397644,-6.161817,"Saint Jude, Grangemore Lawn, Donaghmede, Dublin 13, Ireland"
739,53.395214,-6.163486,"Grange Rd, Grange, Dublin, Ireland"
740,53.393173,-6.167054,"Ros Na Mona, Woodview Park, Donaghmede, Dublin 13, Ireland"
741,53.391922,-6.16752,"The Bungalow, Grange Rd, Donaghmede, Dublin 13, Ireland"
742,53.389847,-6.169852,"233-247 Raheny Rd, Grange, Dublin, Ireland"
743,53.388058,-6.172738,"Park View, Raheny Rd, Grange, Dublin 5, Ireland"
744,53.385303,-6.17495,"Hilltop Shopping Centre, Raheny Rd, Grange, Dublin 5, Ireland"
745,53.38121,-6.175656,"10-30 Station Rd, Raheny - St. Assam, Dublin, Ireland"
746,53.340183,-6.255658,"29 Kildare St, Dublin, Ireland"
747,53.339985,-6.255785,"23 Kildare St, Dublin, Ireland"
748,53.338524,-6.255001,"10-12 Merrion Row, Dublin, Ireland"
